location,time,vehicle_count
Location_8221,2025-04-15 07:00,171
Location_8222,2025-04-15 07:00,153
Location_8223,2025-04-15 07:00,240
Location_8224,2025-04-15 07:00,165
Location_8225,2025-04-15 07:00,135
Location_8226,2025-04-15 07:00,272
Location_8227,2025-04-15 07:00,288
Location_8228,2025-04-15 07:00,147
Location_8229,2025-04-15 07:00,123
Location_8230,2025-04-15 07:00,234
Location_8231,2025-04-15 07:00,296
Location_8232,2025-04-15 07:00,181
Location_8233,2025-04-15 07:00,212
Location_8234,2025-04-15 07:00,133
Location_8235,2025-04-15 07:00,262
Location_8236,2025-04-15 07:00,104
Location_8237,2025-04-15 07:00,103
Location_8238,2025-04-15 07:00,218
Location_8239,2025-04-15 07:00,142
Location_8240,2025-04-15 07:00,254
Location_8241,2025-04-15 07:00,126
Location_8242,2025-04-15 07:00,124
Location_8243,2025-04-15 07:00,186
Location_8244,2025-04-15 07:00,116
Location_8245,2025-04-15 07:00,97
Location_8246,2025-04-15 07:00,160
Location_8247,2025-04-15 07:00,129
Location_8248,2025-04-15 07:00,212
Location_8249,2025-04-15 07:00,186
Location_8250,2025-04-15 07:00,70
Location_8251,2025-04-15 07:00,53
Location_8252,2025-04-15 07:00,204
Location_8253,2025-04-15 07:00,284
Location_8254,2025-04-15 07:00,99
Location_8255,2025-04-15 07:00,266
Location_8256,2025-04-15 07:00,234
Location_8257,2025-04-15 07:00,222
Location_8258,2025-04-15 07:00,220
Location_8259,2025-04-15 07:00,122
Location_8260,2025-04-15 07:00,148
Location_8261,2025-04-15 07:00,169
Location_8262,2025-04-15 07:00,50
Location_8263,2025-04-15 07:00,266
Location_8264,2025-04-15 07:00,105
Location_8265,2025-04-15 07:00,225
Location_8266,2025-04-15 07:00,243
Location_8267,2025-04-15 07:00,284
Location_8268,2025-04-15 07:00,228
Location_8269,2025-04-15 07:00,238
Location_8270,2025-04-15 07:00,291
Location_8271,2025-04-15 07:00,134
Location_8272,2025-04-15 07:00,256
Location_8273,2025-04-15 07:00,68
Location_8274,2025-04-15 07:00,259
Location_8275,2025-04-15 07:00,258
Location_8276,2025-04-15 07:00,163
Location_8277,2025-04-15 07:00,170
Location_8278,2025-04-15 07:00,245
Location_8279,2025-04-15 07:00,277
Location_8280,2025-04-15 07:00,255
Location_8281,2025-04-15 07:00,163
Location_8282,2025-04-15 07:00,236
Location_8283,2025-04-15 07:00,241
Location_8284,2025-04-15 07:00,112
Location_8285,2025-04-15 07:00,67
Location_8286,2025-04-15 07:00,270
Location_8287,2025-04-15 07:00,74
Location_8288,2025-04-15 07:00,179
Location_8289,2025-04-15 07:00,178
Location_8290,2025-04-15 07:00,263
Location_8291,2025-04-15 07:00,104
Location_8292,2025-04-15 07:00,246
Location_8293,2025-04-15 07:00,139
Location_8294,2025-04-15 07:00,271
Location_8295,2025-04-15 07:00,153
Location_8296,2025-04-15 07:00,145
Location_8297,2025-04-15 07:00,91
Location_8298,2025-04-15 07:00,52
Location_8299,2025-04-15 07:00,98
Location_8300,2025-04-15 07:00,238
Location_8301,2025-04-15 07:00,72
Location_8302,2025-04-15 07:00,74
Location_8303,2025-04-15 07:00,105
Location_8304,2025-04-15 07:00,300
Location_8305,2025-04-15 07:00,275
Location_8306,2025-04-15 07:00,139
Location_8307,2025-04-15 07:00,247
Location_8308,2025-04-15 07:00,84
Location_8309,2025-04-15 07:00,253
Location_8310,2025-04-15 07:00,83
Location_8311,2025-04-15 07:00,215
Location_8312,2025-04-15 07:00,292
Location_8313,2025-04-15 07:00,208
Location_8314,2025-04-15 07:00,136
Location_8315,2025-04-15 07:00,277
Location_8316,2025-04-15 07:00,107
Location_8317,2025-04-15 07:00,211
Location_8318,2025-04-15 07:00,79
Location_8319,2025-04-15 07:00,215
Location_8320,2025-04-15 07:00,128
Location_8321,2025-04-15 07:00,104
Location_8322,2025-04-15 07:00,192
Location_8323,2025-04-15 07:00,62
Location_8324,2025-04-15 07:00,173
Location_8325,2025-04-15 07:00,134
Location_8326,2025-04-15 07:00,283
Location_8327,2025-04-15 07:00,178
Location_8328,2025-04-15 07:00,212
Location_8329,2025-04-15 07:00,146
Location_8330,2025-04-15 07:00,117
Location_8331,2025-04-15 07:00,265
Location_8332,2025-04-15 07:00,167
Location_8333,2025-04-15 07:00,100
Location_8334,2025-04-15 07:00,165
Location_8335,2025-04-15 07:00,156
Location_8336,2025-04-15 07:00,219
Location_8337,2025-04-15 07:00,194
Location_8338,2025-04-15 07:00,163
Location_8339,2025-04-15 07:00,51
Location_8340,2025-04-15 07:00,186
Location_8341,2025-04-15 07:00,61
Location_8342,2025-04-15 07:00,112
Location_8343,2025-04-15 07:00,110
Location_8344,2025-04-15 07:00,223
Location_8345,2025-04-15 07:00,108
Location_8346,2025-04-15 07:00,296
Location_8347,2025-04-15 07:00,103
Location_8348,2025-04-15 07:00,205
Location_8349,2025-04-15 07:00,225
Location_8350,2025-04-15 07:00,84
Location_8351,2025-04-15 07:00,161
Location_8352,2025-04-15 07:00,190
Location_8353,2025-04-15 07:00,241
Location_8354,2025-04-15 07:00,139
Location_8355,2025-04-15 07:00,254
Location_8356,2025-04-15 07:00,114
Location_8357,2025-04-15 07:00,291
Location_8358,2025-04-15 07:00,105
Location_8359,2025-04-15 07:00,236
Location_8360,2025-04-15 07:00,252
Location_8361,2025-04-15 07:00,179
Location_8362,2025-04-15 07:00,234
Location_8363,2025-04-15 07:00,156
Location_8364,2025-04-15 07:00,192
Location_8365,2025-04-15 07:00,216
Location_8366,2025-04-15 07:00,108
Location_8367,2025-04-15 07:00,140
Location_8368,2025-04-15 07:00,59
Location_8369,2025-04-15 07:00,172
Location_8370,2025-04-15 07:00,147
Location_8371,2025-04-15 07:00,132
Location_8372,2025-04-15 07:00,143
Location_8373,2025-04-15 07:00,100
Location_8374,2025-04-15 07:00,279
Location_8375,2025-04-15 07:00,114
Location_8376,2025-04-15 07:00,89
Location_8377,2025-04-15 07:00,73
Location_8378,2025-04-15 07:00,128
Location_8379,2025-04-15 07:00,176
Location_8380,2025-04-15 07:00,68
Location_8381,2025-04-15 07:00,181
Location_8382,2025-04-15 07:00,265
Location_8383,2025-04-15 07:00,160
Location_8384,2025-04-15 07:00,239
Location_8385,2025-04-15 07:00,269
Location_8386,2025-04-15 07:00,60
Location_8387,2025-04-15 07:00,218
Location_8388,2025-04-15 07:00,169
Location_8389,2025-04-15 07:00,147
Location_8390,2025-04-15 07:00,83
Location_8391,2025-04-15 07:00,171
Location_8392,2025-04-15 07:00,146
Location_8393,2025-04-15 07:00,285
Location_8394,2025-04-15 07:00,187
Location_8395,2025-04-15 07:00,152
Location_8396,2025-04-15 07:00,259
Location_8397,2025-04-15 07:00,130
Location_8398,2025-04-15 07:00,283
Location_8399,2025-04-15 07:00,172
Location_8400,2025-04-15 07:00,172
Location_8401,2025-04-15 07:00,223
Location_8402,2025-04-15 07:00,213
Location_8403,2025-04-15 07:00,176
Location_8404,2025-04-15 07:00,170
Location_8405,2025-04-15 07:00,173
Location_8406,2025-04-15 07:00,264
Location_8407,2025-04-15 07:00,291
Location_8408,2025-04-15 07:00,55
Location_8409,2025-04-15 07:00,204
Location_8410,2025-04-15 07:00,66
Location_8411,2025-04-15 07:00,224
Location_8412,2025-04-15 07:00,201
Location_8413,2025-04-15 07:00,63
Location_8414,2025-04-15 07:00,233
Location_8415,2025-04-15 07:00,84
Location_8416,2025-04-15 07:00,182
Location_8417,2025-04-15 07:00,257
Location_8418,2025-04-15 07:00,300
Location_8419,2025-04-15 07:00,292
Location_8420,2025-04-15 07:00,256
Location_8421,2025-04-15 07:00,252
Location_8422,2025-04-15 07:00,76
Location_8423,2025-04-15 07:00,59
Location_8424,2025-04-15 07:00,245
Location_8425,2025-04-15 07:00,71
Location_8426,2025-04-15 07:00,288
Location_8427,2025-04-15 07:00,197
Location_8428,2025-04-15 07:00,132
Location_8429,2025-04-15 07:00,206
Location_8430,2025-04-15 07:00,112
Location_8431,2025-04-15 07:00,115
Location_8432,2025-04-15 07:00,108
Location_8433,2025-04-15 07:00,282
Location_8434,2025-04-15 07:00,204
Location_8435,2025-04-15 07:00,82
Location_8436,2025-04-15 07:00,249
Location_8437,2025-04-15 07:00,111
Location_8438,2025-04-15 07:00,102
Location_8439,2025-04-15 07:00,224
Location_8440,2025-04-15 07:00,126
Location_8441,2025-04-15 07:00,59
Location_8442,2025-04-15 07:00,80
Location_8443,2025-04-15 07:00,85
Location_8444,2025-04-15 07:00,251
Location_8445,2025-04-15 07:00,139
Location_8446,2025-04-15 07:00,144
Location_8447,2025-04-15 07:00,71
Location_8448,2025-04-15 07:00,73
Location_8449,2025-04-15 07:00,108
Location_8450,2025-04-15 07:00,146
Location_8451,2025-04-15 07:00,283
Location_8452,2025-04-15 07:00,203
Location_8453,2025-04-15 07:00,237
Location_8454,2025-04-15 07:00,199
Location_8455,2025-04-15 07:00,178
Location_8456,2025-04-15 07:00,75
Location_8457,2025-04-15 07:00,128
Location_8458,2025-04-15 07:00,216
Location_8459,2025-04-15 07:00,223
Location_8460,2025-04-15 07:00,86
Location_8461,2025-04-15 07:00,77
Location_8462,2025-04-15 07:00,154
Location_8463,2025-04-15 07:00,281
Location_8464,2025-04-15 07:00,141
Location_8465,2025-04-15 07:00,139
Location_8466,2025-04-15 07:00,84
Location_8467,2025-04-15 07:00,135
Location_8468,2025-04-15 07:00,66
Location_8469,2025-04-15 07:00,252
Location_8470,2025-04-15 07:00,88
Location_8471,2025-04-15 07:00,276
Location_8472,2025-04-15 07:00,155
Location_8473,2025-04-15 07:00,120
Location_8474,2025-04-15 07:00,55
Location_8475,2025-04-15 07:00,138
Location_8476,2025-04-15 07:00,60
Location_8477,2025-04-15 07:00,137
Location_8478,2025-04-15 07:00,257
Location_8479,2025-04-15 07:00,58
Location_8480,2025-04-15 07:00,125
Location_8481,2025-04-15 07:00,215
Location_8482,2025-04-15 07:00,154
Location_8483,2025-04-15 07:00,178
Location_8484,2025-04-15 07:00,90
Location_8485,2025-04-15 07:00,72
Location_8486,2025-04-15 07:00,243
Location_8487,2025-04-15 07:00,55
Location_8488,2025-04-15 07:00,144
Location_8489,2025-04-15 07:00,241
Location_8490,2025-04-15 07:00,270
Location_8491,2025-04-15 07:00,64
Location_8492,2025-04-15 07:00,287
Location_8493,2025-04-15 07:00,154
Location_8494,2025-04-15 07:00,282
Location_8495,2025-04-15 07:00,264
Location_8496,2025-04-15 07:00,183
Location_8497,2025-04-15 07:00,201
Location_8498,2025-04-15 07:00,233
Location_8499,2025-04-15 07:00,225
Location_8500,2025-04-15 07:00,255
Location_8501,2025-04-15 07:00,260
Location_8502,2025-04-15 07:00,280
Location_8503,2025-04-15 07:00,62
Location_8504,2025-04-15 07:00,150
Location_8505,2025-04-15 07:00,84
Location_8506,2025-04-15 07:00,74
Location_8507,2025-04-15 07:00,250
Location_8508,2025-04-15 07:00,181
Location_8509,2025-04-15 07:00,59
Location_8510,2025-04-15 07:00,204
Location_8511,2025-04-15 07:00,270
Location_8512,2025-04-15 07:00,245
Location_8513,2025-04-15 07:00,102
Location_8514,2025-04-15 07:00,156
Location_8515,2025-04-15 07:00,274
Location_8516,2025-04-15 07:00,81
Location_8517,2025-04-15 07:00,221
Location_8518,2025-04-15 07:00,65
Location_8519,2025-04-15 07:00,93
Location_8520,2025-04-15 07:00,193
Location_8521,2025-04-15 07:00,116
Location_8522,2025-04-15 07:00,148
Location_8523,2025-04-15 07:00,232
Location_8524,2025-04-15 07:00,197
Location_8525,2025-04-15 07:00,147
Location_8526,2025-04-15 07:00,65
Location_8527,2025-04-15 07:00,189
Location_8528,2025-04-15 07:00,206
Location_8529,2025-04-15 07:00,70
Location_8530,2025-04-15 07:00,233
Location_8531,2025-04-15 07:00,63
Location_8532,2025-04-15 07:00,158
Location_8533,2025-04-15 07:00,141
Location_8534,2025-04-15 07:00,246
Location_8535,2025-04-15 07:00,192
Location_8536,2025-04-15 07:00,110
Location_8537,2025-04-15 07:00,146
Location_8538,2025-04-15 07:00,269
Location_8539,2025-04-15 07:00,271
Location_8540,2025-04-15 07:00,250
Location_8541,2025-04-15 07:00,67
Location_8542,2025-04-15 07:00,227
Location_8543,2025-04-15 07:00,86
Location_8544,2025-04-15 07:00,58
Location_8545,2025-04-15 07:00,130
Location_8546,2025-04-15 07:00,196
Location_8547,2025-04-15 07:00,237
Location_8548,2025-04-15 07:00,231
Location_8549,2025-04-15 07:00,98
Location_8550,2025-04-15 07:00,178
Location_8551,2025-04-15 07:00,249
Location_8552,2025-04-15 07:00,179
Location_8553,2025-04-15 07:00,197
Location_8554,2025-04-15 07:00,267
Location_8555,2025-04-15 07:00,157
Location_8556,2025-04-15 07:00,188
Location_8557,2025-04-15 07:00,279
Location_8558,2025-04-15 07:00,287
Location_8559,2025-04-15 07:00,198
Location_8560,2025-04-15 07:00,114
Location_8561,2025-04-15 07:00,112
Location_8562,2025-04-15 07:00,64
Location_8563,2025-04-15 07:00,95
Location_8564,2025-04-15 07:00,226
Location_8565,2025-04-15 07:00,258
Location_8566,2025-04-15 07:00,198
Location_8567,2025-04-15 07:00,69
Location_8568,2025-04-15 07:00,298
Location_8569,2025-04-15 07:00,274
Location_8570,2025-04-15 07:00,298
Location_8571,2025-04-15 07:00,151
Location_8572,2025-04-15 07:00,175
Location_8573,2025-04-15 07:00,286
Location_8574,2025-04-15 07:00,223
Location_8575,2025-04-15 07:00,239
Location_8576,2025-04-15 07:00,273
Location_8577,2025-04-15 07:00,153
Location_8578,2025-04-15 07:00,98
Location_8579,2025-04-15 07:00,276
Location_8580,2025-04-15 07:00,154
Location_8581,2025-04-15 07:00,81
Location_8582,2025-04-15 07:00,230
Location_8583,2025-04-15 07:00,237
Location_8584,2025-04-15 07:00,212
Location_8585,2025-04-15 07:00,154
Location_8586,2025-04-15 07:00,63
Location_8587,2025-04-15 07:00,166
Location_8588,2025-04-15 07:00,241
Location_8589,2025-04-15 07:00,70
Location_8590,2025-04-15 07:00,60
Location_8591,2025-04-15 07:00,248
Location_8592,2025-04-15 07:00,142
Location_8593,2025-04-15 07:00,78
Location_8594,2025-04-15 07:00,118
Location_8595,2025-04-15 07:00,245
Location_8596,2025-04-15 07:00,155
Location_8597,2025-04-15 07:00,106
Location_8598,2025-04-15 07:00,218
Location_8599,2025-04-15 07:00,81
Location_8600,2025-04-15 07:00,67
Location_8601,2025-04-15 07:00,57
Location_8602,2025-04-15 07:00,183
Location_8603,2025-04-15 07:00,264
Location_8604,2025-04-15 07:00,107
Location_8605,2025-04-15 07:00,228
Location_8606,2025-04-15 07:00,103
Location_8607,2025-04-15 07:00,214
Location_8608,2025-04-15 07:00,89
Location_8609,2025-04-15 07:00,115
Location_8610,2025-04-15 07:00,137
Location_8611,2025-04-15 07:00,190
Location_8612,2025-04-15 07:00,79
Location_8613,2025-04-15 07:00,137
Location_8614,2025-04-15 07:00,230
Location_8615,2025-04-15 07:00,147
Location_8616,2025-04-15 07:00,143
Location_8617,2025-04-15 07:00,162
Location_8618,2025-04-15 07:00,100
Location_8619,2025-04-15 07:00,102
Location_8620,2025-04-15 07:00,259
Location_8621,2025-04-15 07:00,192
Location_8622,2025-04-15 07:00,280
Location_8623,2025-04-15 07:00,130
Location_8624,2025-04-15 07:00,139
Location_8625,2025-04-15 07:00,156
Location_8626,2025-04-15 07:00,117
Location_8627,2025-04-15 07:00,64
Location_8628,2025-04-15 07:00,111
Location_8629,2025-04-15 07:00,166
Location_8630,2025-04-15 07:00,98
Location_8631,2025-04-15 07:00,54
Location_8632,2025-04-15 07:00,87
Location_8633,2025-04-15 07:00,74
Location_8634,2025-04-15 07:00,256
Location_8635,2025-04-15 07:00,54
Location_8636,2025-04-15 07:00,97
Location_8637,2025-04-15 07:00,229
Location_8638,2025-04-15 07:00,224
Location_8639,2025-04-15 07:00,177
Location_8640,2025-04-15 07:00,248
Location_8641,2025-04-15 07:00,193
Location_8642,2025-04-15 07:00,201
Location_8643,2025-04-15 07:00,132
Location_8644,2025-04-15 07:00,244
Location_8645,2025-04-15 07:00,58
Location_8646,2025-04-15 07:00,253
Location_8647,2025-04-15 07:00,63
Location_8648,2025-04-15 07:00,91
Location_8649,2025-04-15 07:00,293
Location_8650,2025-04-15 07:00,231
Location_8651,2025-04-15 07:00,245
Location_8652,2025-04-15 07:00,257
Location_8653,2025-04-15 07:00,60
Location_8654,2025-04-15 07:00,246
Location_8655,2025-04-15 07:00,51
Location_8656,2025-04-15 07:00,138
Location_8657,2025-04-15 07:00,97
Location_8658,2025-04-15 07:00,258
Location_8659,2025-04-15 07:00,84
Location_8660,2025-04-15 07:00,157
Location_8661,2025-04-15 07:00,251
Location_8662,2025-04-15 07:00,236
Location_8663,2025-04-15 07:00,174
Location_8664,2025-04-15 07:00,62
Location_8665,2025-04-15 07:00,135
Location_8666,2025-04-15 07:00,56
Location_8667,2025-04-15 07:00,135
Location_8668,2025-04-15 07:00,157
Location_8669,2025-04-15 07:00,88
Location_8670,2025-04-15 07:00,180
Location_8671,2025-04-15 07:00,234
Location_8672,2025-04-15 07:00,275
Location_8673,2025-04-15 07:00,171
Location_8674,2025-04-15 07:00,241
Location_8675,2025-04-15 07:00,264
Location_8676,2025-04-15 07:00,292
Location_8677,2025-04-15 07:00,276
Location_8678,2025-04-15 07:00,267
Location_8679,2025-04-15 07:00,272
Location_8680,2025-04-15 07:00,164
Location_8681,2025-04-15 07:00,145
Location_8682,2025-04-15 07:00,228
Location_8683,2025-04-15 07:00,260
Location_8684,2025-04-15 07:00,83
Location_8685,2025-04-15 07:00,109
Location_8686,2025-04-15 07:00,278
Location_8687,2025-04-15 07:00,59
Location_8688,2025-04-15 07:00,247
Location_8689,2025-04-15 07:00,63
Location_8690,2025-04-15 07:00,226
Location_8691,2025-04-15 07:00,58
Location_8692,2025-04-15 07:00,177
Location_8693,2025-04-15 07:00,68
Location_8694,2025-04-15 07:00,75
Location_8695,2025-04-15 07:00,286
Location_8696,2025-04-15 07:00,246
Location_8697,2025-04-15 07:00,253
Location_8698,2025-04-15 07:00,56
Location_8699,2025-04-15 07:00,195
Location_8700,2025-04-15 07:00,71
Location_8701,2025-04-15 07:00,244
Location_8702,2025-04-15 07:00,256
Location_8703,2025-04-15 07:00,298
Location_8704,2025-04-15 07:00,135
Location_8705,2025-04-15 07:00,204
Location_8706,2025-04-15 07:00,224
Location_8707,2025-04-15 07:00,88
Location_8708,2025-04-15 07:00,200
Location_8709,2025-04-15 07:00,269
Location_8710,2025-04-15 07:00,106
Location_8711,2025-04-15 07:00,81
Location_8712,2025-04-15 07:00,279
Location_8713,2025-04-15 07:00,78
Location_8714,2025-04-15 07:00,240
Location_8715,2025-04-15 07:00,70
Location_8716,2025-04-15 07:00,210
Location_8717,2025-04-15 07:00,157
Location_8718,2025-04-15 07:00,107
Location_8719,2025-04-15 07:00,78
Location_8720,2025-04-15 07:00,241
Location_8721,2025-04-15 07:00,117
Location_8722,2025-04-15 07:00,217
Location_8723,2025-04-15 07:00,240
Location_8724,2025-04-15 07:00,247
Location_8725,2025-04-15 07:00,141
Location_8726,2025-04-15 07:00,256
Location_8727,2025-04-15 07:00,211
Location_8728,2025-04-15 07:00,200
Location_8729,2025-04-15 07:00,117
Location_8730,2025-04-15 07:00,145
Location_8731,2025-04-15 07:00,246
Location_8732,2025-04-15 07:00,186
Location_8733,2025-04-15 07:00,294
Location_8734,2025-04-15 07:00,274
Location_8735,2025-04-15 07:00,147
Location_8736,2025-04-15 07:00,156
Location_8737,2025-04-15 07:00,69
Location_8738,2025-04-15 07:00,214
Location_8739,2025-04-15 07:00,241
Location_8740,2025-04-15 07:00,130
Location_8741,2025-04-15 07:00,74
Location_8742,2025-04-15 07:00,257
Location_8743,2025-04-15 07:00,271
Location_8744,2025-04-15 07:00,268
Location_8745,2025-04-15 07:00,282
Location_8746,2025-04-15 07:00,221
Location_8747,2025-04-15 07:00,287
Location_8748,2025-04-15 07:00,255
Location_8749,2025-04-15 07:00,63
Location_8750,2025-04-15 07:00,177
Location_8751,2025-04-15 07:00,239
Location_8752,2025-04-15 07:00,287
Location_8753,2025-04-15 07:00,114
Location_8754,2025-04-15 07:00,62
Location_8755,2025-04-15 07:00,229
Location_8756,2025-04-15 07:00,209
Location_8757,2025-04-15 07:00,161
Location_8758,2025-04-15 07:00,61
Location_8759,2025-04-15 07:00,56
Location_8760,2025-04-15 07:00,203
Location_8761,2025-04-15 07:00,96
Location_8762,2025-04-15 07:00,113
Location_8763,2025-04-15 07:00,295
Location_8764,2025-04-15 07:00,192
Location_8765,2025-04-15 07:00,129
Location_8766,2025-04-15 07:00,173
Location_8767,2025-04-15 07:00,282
Location_8768,2025-04-15 07:00,276
Location_8769,2025-04-15 07:00,56
Location_8770,2025-04-15 07:00,249
Location_8771,2025-04-15 07:00,199
Location_8772,2025-04-15 07:00,92
Location_8773,2025-04-15 07:00,64
Location_8774,2025-04-15 07:00,120
Location_8775,2025-04-15 07:00,173
Location_8776,2025-04-15 07:00,256
Location_8777,2025-04-15 07:00,105
Location_8778,2025-04-15 07:00,93
Location_8779,2025-04-15 07:00,201
Location_8780,2025-04-15 07:00,142
Location_8781,2025-04-15 07:00,149
Location_8782,2025-04-15 07:00,119
Location_8783,2025-04-15 07:00,204
Location_8784,2025-04-15 07:00,265
Location_8785,2025-04-15 07:00,177
Location_8786,2025-04-15 07:00,165
Location_8787,2025-04-15 07:00,178
Location_8788,2025-04-15 07:00,97
Location_8789,2025-04-15 07:00,103
Location_8790,2025-04-15 07:00,188
Location_8791,2025-04-15 07:00,107
Location_8792,2025-04-15 07:00,85
Location_8793,2025-04-15 07:00,209
Location_8794,2025-04-15 07:00,58
Location_8795,2025-04-15 07:00,279
Location_8796,2025-04-15 07:00,197
Location_8797,2025-04-15 07:00,195
Location_8798,2025-04-15 07:00,197
Location_8799,2025-04-15 07:00,115
Location_8800,2025-04-15 07:00,160
Location_8801,2025-04-15 07:00,212
Location_8802,2025-04-15 07:00,94
Location_8803,2025-04-15 07:00,183
Location_8804,2025-04-15 07:00,224
Location_8805,2025-04-15 07:00,193
Location_8806,2025-04-15 07:00,244
Location_8807,2025-04-15 07:00,200
Location_8808,2025-04-15 07:00,237
Location_8809,2025-04-15 07:00,177
Location_8810,2025-04-15 07:00,196
Location_8811,2025-04-15 07:00,125
Location_8812,2025-04-15 07:00,240
Location_8813,2025-04-15 07:00,168
Location_8814,2025-04-15 07:00,128
Location_8815,2025-04-15 07:00,224
Location_8816,2025-04-15 07:00,265
Location_8817,2025-04-15 07:00,69
Location_8818,2025-04-15 07:00,99
Location_8819,2025-04-15 07:00,174
Location_8820,2025-04-15 07:00,61
Location_8821,2025-04-15 07:00,126
Location_8822,2025-04-15 07:00,78
Location_8823,2025-04-15 07:00,165
Location_8824,2025-04-15 07:00,241
Location_8825,2025-04-15 07:00,231
Location_8826,2025-04-15 07:00,294
Location_8827,2025-04-15 07:00,201
Location_8828,2025-04-15 07:00,116
Location_8829,2025-04-15 07:00,114
Location_8830,2025-04-15 07:00,138
Location_8831,2025-04-15 07:00,258
Location_8832,2025-04-15 07:00,289
Location_8833,2025-04-15 07:00,55
Location_8834,2025-04-15 07:00,54
Location_8835,2025-04-15 07:00,253
Location_8836,2025-04-15 07:00,158
Location_8837,2025-04-15 07:00,284
Location_8838,2025-04-15 07:00,176
Location_8839,2025-04-15 07:00,280
Location_8840,2025-04-15 07:00,137
Location_8841,2025-04-15 07:00,137
Location_8842,2025-04-15 07:00,236
Location_8843,2025-04-15 07:00,150
Location_8844,2025-04-15 07:00,112
Location_8845,2025-04-15 07:00,143
Location_8846,2025-04-15 07:00,299
Location_8847,2025-04-15 07:00,202
Location_8848,2025-04-15 07:00,157
Location_8849,2025-04-15 07:00,155
Location_8850,2025-04-15 07:00,93
Location_8851,2025-04-15 07:00,114
Location_8852,2025-04-15 07:00,240
Location_8853,2025-04-15 07:00,155
Location_8854,2025-04-15 07:00,97
Location_8855,2025-04-15 07:00,247
Location_8856,2025-04-15 07:00,133
Location_8857,2025-04-15 07:00,101
Location_8858,2025-04-15 07:00,245
Location_8859,2025-04-15 07:00,153
Location_8860,2025-04-15 07:00,155
Location_8861,2025-04-15 07:00,277
Location_8862,2025-04-15 07:00,101
Location_8863,2025-04-15 07:00,181
Location_8864,2025-04-15 07:00,195
Location_8865,2025-04-15 07:00,286
Location_8866,2025-04-15 07:00,91
Location_8867,2025-04-15 07:00,89
Location_8868,2025-04-15 07:00,211
Location_8869,2025-04-15 07:00,141
Location_8870,2025-04-15 07:00,116
Location_8871,2025-04-15 07:00,82
Location_8872,2025-04-15 07:00,258
Location_8873,2025-04-15 07:00,293
Location_8874,2025-04-15 07:00,210
Location_8875,2025-04-15 07:00,61
Location_8876,2025-04-15 07:00,69
Location_8877,2025-04-15 07:00,173
Location_8878,2025-04-15 07:00,98
Location_8879,2025-04-15 07:00,291
Location_8880,2025-04-15 07:00,199
Location_8881,2025-04-15 07:00,179
Location_8882,2025-04-15 07:00,88
Location_8883,2025-04-15 07:00,222
Location_8884,2025-04-15 07:00,178
Location_8885,2025-04-15 07:00,127
Location_8886,2025-04-15 07:00,189
Location_8887,2025-04-15 07:00,188
Location_8888,2025-04-15 07:00,260
Location_8889,2025-04-15 07:00,279
Location_8890,2025-04-15 07:00,95
Location_8891,2025-04-15 07:00,133
Location_8892,2025-04-15 07:00,202
Location_8893,2025-04-15 07:00,112
Location_8894,2025-04-15 07:00,221
Location_8895,2025-04-15 07:00,289
Location_8896,2025-04-15 07:00,60
Location_8897,2025-04-15 07:00,141
Location_8898,2025-04-15 07:00,56
Location_8899,2025-04-15 07:00,258
Location_8900,2025-04-15 07:00,291
Location_8901,2025-04-15 07:00,218
Location_8902,2025-04-15 07:00,88
Location_8903,2025-04-15 07:00,247
Location_8904,2025-04-15 07:00,72
Location_8905,2025-04-15 07:00,190
Location_8906,2025-04-15 07:00,174
Location_8907,2025-04-15 07:00,290
Location_8908,2025-04-15 07:00,236
Location_8909,2025-04-15 07:00,160
Location_8910,2025-04-15 07:00,115
Location_8911,2025-04-15 07:00,223
Location_8912,2025-04-15 07:00,127
Location_8913,2025-04-15 07:00,292
Location_8914,2025-04-15 07:00,172
Location_8915,2025-04-15 07:00,267
Location_8916,2025-04-15 07:00,137
Location_8917,2025-04-15 07:00,122
Location_8918,2025-04-15 07:00,277
Location_8919,2025-04-15 07:00,237
Location_8920,2025-04-15 07:00,220
Location_8921,2025-04-15 07:00,298
Location_8922,2025-04-15 07:00,179
Location_8923,2025-04-15 07:00,158
Location_8924,2025-04-15 07:00,260
Location_8925,2025-04-15 07:00,74
Location_8926,2025-04-15 07:00,137
Location_8927,2025-04-15 07:00,227
Location_8928,2025-04-15 07:00,162
Location_8929,2025-04-15 07:00,253
Location_8930,2025-04-15 07:00,93
Location_8931,2025-04-15 07:00,166
Location_8932,2025-04-15 07:00,163
Location_8933,2025-04-15 07:00,273
Location_8934,2025-04-15 07:00,233
Location_8935,2025-04-15 07:00,243
Location_8936,2025-04-15 07:00,76
Location_8937,2025-04-15 07:00,247
Location_8938,2025-04-15 07:00,89
Location_8939,2025-04-15 07:00,138
Location_8940,2025-04-15 07:00,218
Location_8941,2025-04-15 07:00,52
Location_8942,2025-04-15 07:00,146
Location_8943,2025-04-15 07:00,144
Location_8944,2025-04-15 07:00,149
Location_8945,2025-04-15 07:00,239
Location_8946,2025-04-15 07:00,163
Location_8947,2025-04-15 07:00,241
Location_8948,2025-04-15 07:00,102
Location_8949,2025-04-15 07:00,157
Location_8950,2025-04-15 07:00,75
Location_8951,2025-04-15 07:00,72
Location_8952,2025-04-15 07:00,258
Location_8953,2025-04-15 07:00,187
Location_8954,2025-04-15 07:00,205
Location_8955,2025-04-15 07:00,68
Location_8956,2025-04-15 07:00,285
